time,PM10,PM25,CO,NO2,기온(°C),일사(MJ/m2),습도(%),강수량(mm),풍속(m/s),month,day,hour,PM10_Lag1
2021-09-28 03:00:00,5.0,3.0,0.3,0.008,19.9,0.3028571428571428,78,0.0,2.0,9,28,3,20.0
2021-09-28 04:00:00,6.0,6.0,0.3,0.008,19.7,0.36142857142857143,79,0.0,2.6,9,28,4,20.0
2021-09-28 09:00:00,10.0,4.0,0.4,0.015,20.6,0.42,76,0.0,2.2,9,28,9,20.0
2021-09-28 10:00:00,12.0,6.0,0.4,0.014,20.8,0.57,74,0.0,2.4,9,28,10,20.0
2021-09-28 17:00:00,17.0,8.0,0.5,0.025,23.4,0.33,64,0.0,2.0,9,28,17,13.0
2021-09-28 18:00:00,18.0,12.0,0.5,0.027,22.9,0.07,68,0.0,1.6,9,28,18,13.0
2021-09-28 19:00:00,14.0,9.0,0.5,0.031,21.8,0.0,76,0.0,1.4,9,28,19,12.0
2021-09-28 20:00:00,13.0,11.0,0.5,0.029,21.5,0.0011111111111111111,80,0.0,1.4,9,28,20,12.0
2021-09-28 21:00:00,15.0,9.0,0.5,0.029,20.8,0.0022222222222222222,88,0.4,1.1,9,28,21,9.0
2021-09-28 22:00:00,17.0,12.0,0.4,0.029,20.4,0.003333333333333333,92,0.7,1.6,9,28,22,20.0
2021-09-28 23:00:00,13.0,8.0,0.4,0.025,20.1,0.0044444444444444444,94,0.1,2.0,9,28,23,20.0
2021-09-29 00:00:00,13.0,7.0,0.4,0.019,20.1,0.005555555555555556,95,0.1,1.7,9,29,0,6.0
2021-09-29 01:00:00,11.0,8.0,0.4,0.016,20.2,0.006666666666666666,96,1.1,1.6,9,29,1,20.0
2021-09-29 05:00:00,13.0,10.0,0.4,0.014,20.5,0.0077777777777777776,95,0.1,2.0,9,29,5,20.0
2021-09-29 06:00:00,14.0,11.0,0.4,0.023,20.4,0.008888888888888889,95,2.7,0.9,9,29,6,20.0
2021-09-29 07:00:00,14.0,10.0,0.5,0.028,20.5,0.01,96,0.0,1.6,9,29,7,20.0
2021-09-29 08:00:00,22.0,16.0,0.6,0.03,20.9,0.05,98,0.1,0.7,9,29,8,20.0
2021-09-29 09:00:00,17.0,13.0,0.5,0.025,21.1,0.06,97,3.7,4.1,9,29,9,10.0
2021-09-29 10:00:00,8.0,7.0,0.4,0.023,20.9,0.17,98,3.7,2.4,9,29,10,12.0
2021-09-29 11:00:00,5.0,3.0,0.5,0.022,21.1,0.39,94,1.1,2.3,9,29,11,20.0
2021-09-29 12:00:00,9.0,6.0,0.4,0.025,21.2,0.33,94,0.0,2.2,9,29,12,20.0
2021-09-29 13:00:00,8.0,5.0,0.4,0.015,20.5,0.22,92,0.4,4.0,9,29,13,20.0
2021-09-29 14:00:00,8.0,4.0,0.4,0.016,20.6,0.37,93,0.0,1.1,9,29,14,20.0
2021-09-29 15:00:00,12.0,10.0,0.4,0.017,20.8,0.53,89,0.0,1.7,9,29,15,20.0
2021-09-29 16:00:00,11.0,9.0,0.4,0.02,20.9,0.41,87,0.0,2.5,9,29,16,20.0
2021-09-29 17:00:00,10.0,7.0,0.5,0.015,20.5,0.18,90,0.1,1.7,9,29,17,17.0
2021-09-29 18:00:00,11.0,8.0,0.4,0.017,20.2,0.11,90,0.1,1.6,9,29,18,18.0
2021-10-01 22:00:00,33.0,24.0,0.3,0.01,21.4,0.31,79,0.0,4.0,10,1,22,20.0
2021-10-01 23:00:00,11.0,6.0,0.3,0.015,17.2,0.31,88,12.7,3.7,10,1,23,20.0
2021-10-02 00:00:00,10.0,7.0,0.3,0.012,17.0,0.31,90,0.6,2.9,10,2,0,20.0
2021-10-04 12:00:00,43.0,21.0,0.4,0.019,24.3,0.31,78,0.0,4.5,10,4,12,20.0
2021-10-04 13:00:00,41.0,18.0,0.3,0.013,24.5,0.4,80,0.0,3.9,10,4,13,20.0
2021-10-04 14:00:00,45.0,16.0,0.3,0.01,25.4,0.61,77,0.0,4.4,10,4,14,20.0
2021-10-04 18:00:00,37.0,14.0,0.3,0.011,24.1,0.02,92,2.5,2.8,10,4,18,20.0
2021-10-04 19:00:00,37.0,13.0,0.3,0.008,24.0,0.0,89,1.1,3.8,10,4,19,20.0
2021-10-04 20:00:00,35.0,11.0,0.3,0.009,23.9,0.0075,88,0.0,4.5,10,4,20,20.0
2021-10-04 21:00:00,33.0,10.0,0.3,0.007,24.0,0.015,87,0.0,4.1,10,4,21,20.0
2021-10-04 22:00:00,38.0,14.0,0.3,0.007,24.1,0.0225,84,0.0,3.7,10,4,22,20.0
2021-10-05 18:00:00,44.0,17.0,0.4,0.022,23.5,0.03,84,0.0,2.0,10,5,18,37.0
2021-10-05 19:00:00,42.0,16.0,0.4,0.018,23.2,0.0,88,0.0,3.1,10,5,19,37.0
2021-10-05 20:00:00,43.0,15.0,0.4,0.013,22.7,0.0,88,0.0,2.3,10,5,20,35.0
2021-10-05 21:00:00,35.0,13.0,0.4,0.014,22.5,0.0,88,0.0,2.0,10,5,21,33.0
2021-10-06 03:00:00,16.0,4.0,0.3,0.009,20.3,0.0,88,0.0,2.0,10,6,3,20.0
2021-10-06 04:00:00,7.0,4.0,0.3,0.008,19.3,0.0,94,0.3,2.5,10,6,4,20.0
2021-10-06 05:00:00,3.0,1.0,0.3,0.008,18.9,0.0,95,0.5,2.5,10,6,5,20.0
2021-10-06 06:00:00,3.0,1.0,0.3,0.011,18.5,0.0,95,0.7,3.0,10,6,6,20.0
2021-10-06 07:00:00,3.0,1.0,0.3,0.015,18.2,0.0,96,0.2,3.4,10,6,7,20.0
2021-10-06 08:00:00,3.0,1.0,0.3,0.016,18.1,0.03,99,0.9,2.9,10,6,8,20.0
2021-10-06 09:00:00,3.0,1.0,0.3,0.018,18.0,0.09,98,1.6,3.6,10,6,9,20.0
2021-10-06 10:00:00,3.0,3.0,0.3,0.016,18.0,0.15,98,0.8,3.8,10,6,10,20.0
2021-10-06 11:00:00,3.0,1.0,0.3,0.016,18.0,0.18,98,0.5,3.4,10,6,11,20.0
2021-10-06 12:00:00,3.0,2.0,0.3,0.015,18.2,0.24,98,0.4,3.4,10,6,12,20.0
2021-10-06 13:00:00,3.0,1.0,0.4,0.015,18.4,0.34,98,0.2,3.3,10,6,13,20.0
2021-10-06 14:00:00,4.0,2.0,0.4,0.018,18.4,0.3,97,0.3,2.7,10,6,14,20.0
2021-10-06 15:00:00,4.0,1.0,0.4,0.019,18.6,0.34,96,0.0,3.0,10,6,15,20.0
2021-10-07 01:00:00,4.0,1.0,0.3,0.013,18.8,0.2833333333333333,84,0.0,1.4,10,7,1,20.0
2021-10-07 02:00:00,5.0,1.0,0.3,0.012,18.8,0.22666666666666668,85,0.0,0.9,10,7,2,20.0
2021-10-07 03:00:00,5.0,1.0,0.3,0.014,18.8,0.17,86,0.0,0.6,10,7,3,16.0
2021-10-07 05:00:00,5.0,3.0,0.3,0.015,18.8,0.11333333333333334,88,0.3,0.5,10,7,5,3.0
2021-10-07 06:00:00,8.0,3.0,0.3,0.02,18.4,0.0566666666666667,95,3.6,0.5,10,7,6,3.0
2021-10-07 07:00:00,4.0,2.0,0.4,0.023,18.4,0.0,95,0.5,0.7,10,7,7,3.0
2021-10-07 08:00:00,9.0,4.0,0.4,0.024,18.6,0.0,95,0.2,0.4,10,7,8,3.0
2021-10-07 11:00:00,18.0,14.0,0.4,0.021,20.0,0.24,89,0.0,1.5,10,7,11,3.0
2021-10-07 12:00:00,17.0,11.0,0.4,0.019,20.6,0.84,84,0.0,1.9,10,7,12,3.0
2021-10-07 13:00:00,14.0,9.0,0.4,0.02,21.3,0.9,81,0.0,1.2,10,7,13,3.0
2021-10-08 09:00:00,24.0,11.0,0.6,0.025,18.6,0.33,90,0.0,2.3,10,8,9,20.0
2021-10-08 10:00:00,29.0,14.0,0.6,0.027,19.2,0.4,90,0.0,2.0,10,8,10,20.0
2021-10-08 11:00:00,29.0,16.0,0.6,0.026,19.3,0.25,92,0.5,1.5,10,8,11,18.0
2021-10-08 12:00:00,31.0,16.0,0.6,0.027,19.6,0.38,92,0.5,1.3,10,8,12,17.0
2021-10-08 13:00:00,23.0,16.0,0.6,0.027,19.8,0.27,92,0.8,0.9,10,8,13,14.0
2021-10-08 14:00:00,21.0,15.0,0.5,0.025,20.0,0.4,93,0.4,1.7,10,8,14,20.0
2021-10-08 15:00:00,18.0,12.0,0.5,0.026,19.8,0.32,93,0.6,1.9,10,8,15,20.0
2021-10-08 16:00:00,19.0,13.0,0.5,0.029,19.7,0.17,92,0.2,1.7,10,8,16,20.0
2021-10-08 17:00:00,15.0,11.0,0.5,0.027,19.6,0.1,94,0.4,1.8,10,8,17,20.0
2021-10-08 18:00:00,16.0,10.0,0.5,0.028,19.3,0.06,93,0.1,1.9,10,8,18,20.0
2021-10-09 07:00:00,8.0,5.0,0.4,0.021,18.8,0.0,88,0.0,2.7,10,9,7,20.0
2021-10-09 08:00:00,10.0,3.0,0.4,0.021,18.8,0.14,91,0.3,2.5,10,9,8,20.0
2021-10-09 09:00:00,7.0,3.0,0.4,0.016,19.2,0.32,90,0.0,3.3,10,9,9,24.0
2021-10-09 10:00:00,7.0,2.0,0.4,0.016,20.7,0.81,85,0.1,2.4,10,9,10,29.0
2021-10-10 07:00:00,18.0,11.0,0.5,0.023,20.8,0.01,91,0.0,0.9,10,10,7,8.0
2021-10-10 08:00:00,24.0,15.0,0.4,0.019,21.5,0.06,85,0.0,1.9,10,10,8,10.0
2021-10-10 09:00:00,29.0,20.0,0.4,0.015,22.5,0.31,84,0.0,2.8,10,10,9,7.0
2021-10-10 11:00:00,32.0,23.0,0.3,0.011,23.7,0.62,82,0.0,3.2,10,10,11,20.0
2021-10-10 13:00:00,15.0,12.0,0.3,0.011,21.9,0.28,90,1.9,3.5,10,10,13,20.0
2021-10-10 14:00:00,6.0,6.0,0.3,0.012,21.2,0.21,95,3.9,3.5,10,10,14,20.0
2021-10-10 15:00:00,4.0,3.0,0.4,0.011,20.5,0.17,95,2.7,3.1,10,10,15,20.0
2021-10-10 16:00:00,4.0,4.0,0.4,0.013,20.2,0.14,95,1.7,2.1,10,10,16,20.0
2021-10-10 17:00:00,3.0,2.0,0.5,0.008,19.7,0.06,94,0.1,3.5,10,10,17,20.0
2021-10-10 18:00:00,3.0,4.0,0.5,0.009,19.1,0.03,93,0.0,2.2,10,10,18,20.0
2021-10-10 19:00:00,13.0,9.0,0.5,0.008,18.2,0.0,90,0.0,3.0,10,10,19,20.0
2021-10-10 20:00:00,23.0,14.0,0.5,0.008,17.6,0.0,91,0.4,2.0,10,10,20,20.0
2021-10-10 21:00:00,24.0,15.0,0.4,0.007,16.6,0.0,86,1.0,4.1,10,10,21,20.0
2021-10-10 22:00:00,27.0,19.0,0.4,0.01,15.6,0.0,87,0.3,2.3,10,10,22,20.0
2021-10-10 23:00:00,33.0,18.0,0.4,0.013,15.1,0.0,89,1.9,1.0,10,10,23,20.0
2021-10-11 00:00:00,37.0,19.0,0.4,0.01,14.9,0.0,91,0.3,2.3,10,11,0,20.0
2021-10-11 01:00:00,42.0,14.0,0.4,0.006,14.1,0.0,87,0.1,2.7,10,11,1,20.0
2021-10-11 02:00:00,41.0,11.0,0.4,0.007,13.5,0.0,83,0.1,1.5,10,11,2,20.0
2021-10-11 03:00:00,36.0,10.0,0.4,0.006,13.4,0.0,88,0.1,1.1,10,11,3,20.0
2021-10-11 04:00:00,34.0,12.0,0.4,0.007,13.1,0.0,90,0.0,1.8,10,11,4,20.0
2021-10-11 05:00:00,28.0,9.0,0.3,0.009,12.9,0.0,90,0.0,1.8,10,11,5,20.0
2021-10-11 06:00:00,25.0,9.0,0.3,0.011,12.8,0.0,90,0.0,1.7,10,11,6,20.0
2021-10-11 07:00:00,25.0,9.0,0.3,0.011,12.6,0.0,90,0.0,1.9,10,11,7,18.0
2021-10-11 08:00:00,22.0,11.0,0.3,0.011,12.8,0.16,88,0.0,2.2,10,11,8,24.0
2021-10-15 04:00:00,30.0,15.0,0.3,0.008,17.6,0.15,82,0.0,2.8,10,15,4,20.0
2021-10-15 05:00:00,26.0,14.0,0.4,0.012,17.3,0.14,84,0.0,1.6,10,15,5,20.0
2021-10-15 06:00:00,22.0,14.0,0.4,0.012,17.1,0.13,85,0.0,1.5,10,15,6,20.0
2021-10-15 08:00:00,21.0,13.0,0.4,0.017,17.2,0.12,82,0.0,2.0,10,15,8,20.0
2021-10-15 09:00:00,21.0,12.0,0.4,0.022,17.7,0.44,80,0.0,0.9,10,15,9,20.0
2021-10-15 10:00:00,25.0,15.0,0.5,0.02,18.3,0.5,75,0.0,2.2,10,15,10,20.0
2021-10-15 11:00:00,23.0,14.0,0.5,0.019,18.8,0.6,75,0.0,1.7,10,15,11,20.0
2021-10-15 12:00:00,17.0,15.0,0.4,0.016,19.6,0.96,77,0.0,2.4,10,15,12,20.0
2021-10-15 23:00:00,32.0,15.0,0.4,0.011,18.8,0.9394117647058823,63,0.0,3.1,10,15,23,20.0
2021-10-16 00:00:00,31.0,15.0,0.4,0.008,18.1,0.9188235294117647,63,0.0,3.1,10,16,0,20.0
2021-10-16 01:00:00,23.0,10.0,0.3,0.006,17.5,0.898235294117647,53,0.0,2.8,10,16,1,20.0
2021-10-16 02:00:00,18.0,10.0,0.3,0.006,17.0,0.8776470588235293,56,0.0,3.7,10,16,2,20.0
2021-10-16 03:00:00,21.0,11.0,0.3,0.005,16.4,0.8570588235294118,59,0.0,3.5,10,16,3,20.0
2021-10-18 20:00:00,30.0,19.0,0.6,0.04,12.3,0.8364705882352941,81,0.4,2.9,10,18,20,20.0
2021-10-18 21:00:00,27.0,19.0,0.6,0.04,11.5,0.8158823529411765,86,2.2,1.6,10,18,21,20.0
2021-10-18 22:00:00,22.0,17.0,0.5,0.038,10.7,0.7952941176470588,89,0.6,2.2,10,18,22,20.0
2021-10-18 23:00:00,21.0,16.0,0.5,0.038,10.4,0.7747058823529411,91,0.0,2.0,10,18,23,20.0
2021-10-19 00:00:00,22.0,19.0,0.5,0.036,10.4,0.7541176470588236,92,2.4,0.8,10,19,0,20.0
2021-10-19 01:00:00,18.0,14.0,0.6,0.035,10.4,0.7335294117647059,94,3.1,1.3,10,19,1,20.0
2021-10-19 02:00:00,20.0,18.0,0.5,0.027,10.5,0.7129411764705882,94,1.0,1.1,10,19,2,20.0
2021-10-19 03:00:00,16.0,14.0,0.5,0.026,10.6,0.6923529411764706,94,0.3,0.7,10,19,3,20.0
2021-10-27 04:00:00,60.0,42.0,0.7,0.05,11.9,0.6717647058823529,88,0.0,0.9,10,27,4,20.0
2021-10-27 05:00:00,59.0,42.0,0.7,0.049,11.8,0.6511764705882352,89,0.0,1.6,10,27,5,20.0
2021-10-31 21:00:00,32.0,19.0,0.5,0.026,14.3,0.6305882352941177,77,0.7,0.3,10,31,21,20.0
2021-11-04 15:00:00,57.0,35.0,0.6,0.04,15.7,0.61,66,0.0,1.4,11,4,15,20.0
2021-11-08 06:00:00,18.0,7.0,0.3,0.018,15.2,0.33499999999999996,74,0.2,2.3,11,8,6,20.0
2021-11-08 09:00:00,6.0,2.0,0.4,0.012,10.5,0.06,91,13.8,5.8,11,8,9,20.0
2021-11-08 12:00:00,9.0,6.0,0.4,0.013,6.5,0.2,92,9.4,4.2,11,8,12,20.0
2021-11-08 15:00:00,8.0,5.5,0.4,0.013,6.7,0.5,87,0.2,4.3,11,8,15,20.0
2021-11-08 18:00:00,7.0,5.0,0.4,0.013,5.4,0.02,90,1.8,3.2,11,8,18,20.0
2021-11-08 21:00:00,7.0,3.0,0.3,0.011,4.7,0.041999999999999996,78,0.1,3.5,11,8,21,20.0
2021-11-09 00:00:00,9.0,6.0,0.3,0.008,4.5,0.064,83,0.2,2.7,11,9,0,20.0
2021-11-09 03:00:00,4.0,3.0,0.3,0.01,3.5,0.08600000000000001,76,0.1,2.2,11,9,3,20.0
2021-11-09 06:00:00,8.0,6.0,0.3,0.016,3.8,0.108,77,0.0,1.2,11,9,6,18.0
2021-11-09 09:00:00,8.0,5.0,0.4,0.026,4.1,0.13,90,0.6,2.1,11,9,9,6.0
2021-11-09 12:00:00,15.0,8.0,0.4,0.025,6.0,0.62,85,0.0,2.4,11,9,12,9.0
2021-11-09 15:00:00,8.0,6.0,0.4,0.028,5.8,0.23,90,1.2,2.4,11,9,15,8.0
2021-11-09 18:00:00,13.0,10.0,0.4,0.022,6.3,0.01,82,0.1,2.5,11,9,18,7.0
2021-11-09 21:00:00,11.0,8.0,0.4,0.013,5.8,0.105,73,0.0,2.6,11,9,21,7.0
2021-11-10 09:00:00,10.0,7.0,0.4,0.022,2.1,0.2,90,0.3,1.7,11,10,9,8.0
2021-11-10 18:00:00,14.0,8.0,0.4,0.015,5.9,0.01,67,0.0,3.2,11,10,18,13.0
2021-11-10 21:00:00,11.0,6.0,0.4,0.013,5.4,0.7,74,0.0,3.0,11,10,21,11.0
2021-11-11 12:00:00,18.0,11.0,0.4,0.01,9.0,1.39,52,0.0,4.2,11,11,12,20.0
2021-11-18 06:00:00,39.0,20.0,0.6,0.049,8.2,1.395,63,0.0,2.1,11,18,6,20.0
2021-11-18 12:00:00,64.0,28.0,0.8,0.048,13.1,1.4,66,0.0,1.0,11,18,12,20.0
2021-11-18 18:00:00,79.0,36.0,0.6,0.024,14.4,0.0,78,0.0,3.0,11,18,18,20.0
2021-11-22 00:00:00,11.0,10.0,0.4,0.01,7.6,0.6333333333333333,92,5.9,6.4,11,22,0,20.0
2021-11-22 03:00:00,33.0,23.0,0.5,0.01,6.5,1.2666666666666666,83,1.3,3.8,11,22,3,20.0
2021-11-24 12:00:00,37.0,23.0,0.5,0.029,8.3,1.9,61,0.0,3.2,11,24,12,20.0
2021-11-26 15:00:00,29.0,15.0,0.4,0.015,5.3,0.4,62,0.0,3.0,11,26,15,20.0
2021-11-30 06:00:00,30.0,21.0,0.5,0.034,6.9,0.21500000000000002,91,5.8,3.0,11,30,6,20.0
2021-11-30 09:00:00,19.0,14.0,0.7,0.042,7.2,0.03,97,11.1,2.4,11,30,9,20.0
2021-11-30 12:00:00,16.0,9.0,0.7,0.044,7.7,0.11,97,8.1,0.8,11,30,12,20.0
2021-11-30 15:00:00,9.0,7.0,0.6,0.017,8.0,0.06,90,2.2,4.2,11,30,15,20.0
2021-11-30 18:00:00,15.0,14.0,0.4,0.011,4.6,0.0,73,0.0,4.2,11,30,18,20.0
2021-11-30 21:00:00,14.0,10.0,0.3,0.008,2.4,0.11,67,0.0,4.7,11,30,21,20.0
2021-12-01 00:00:00,18.0,12.0,0.3,0.006,0.7,0.22,60,0.0,5.6,12,1,0,20.0
2021-12-02 15:00:00,24.0,16.0,0.5,0.024,4.1,0.33,72,0.0,4.2,12,2,15,20.0
2021-12-02 18:00:00,24.0,15.0,0.6,0.034,4.8,0.0,73,0.0,2.6,12,2,18,20.0
2021-12-02 21:00:00,18.0,13.0,0.5,0.029,4.8,0.06,79,0.1,2.8,12,2,21,20.0
2021-12-03 03:00:00,28.0,17.0,0.4,0.013,4.4,0.12,86,0.4,2.3,12,3,3,20.0
2021-12-03 06:00:00,29.0,16.0,0.4,0.016,2.7,0.18,69,0.0,2.5,12,3,6,20.0
2021-12-10 12:00:00,32.0,16.0,0.7,0.038,7.3,0.24,84,0.5,2.6,12,10,12,20.0
2021-12-10 15:00:00,38.0,21.0,0.8,0.038,8.2,0.13,82,0.0,0.3,12,10,15,20.0
2021-12-10 18:00:00,40.0,26.0,0.7,0.034,7.6,0.01,88,0.2,2.3,12,10,18,20.0
2021-12-14 18:00:00,38.0,23.0,0.5,0.04,6.0,0.0,73,0.0,2.2,12,14,18,20.0
2021-12-14 21:00:00,39.0,26.0,0.6,0.041,5.6,0.008,85,0.4,1.3,12,14,21,20.0
2021-12-15 00:00:00,38.0,27.0,0.6,0.039,5.8,0.016,92,0.8,1.3,12,15,0,20.0
2021-12-15 03:00:00,38.0,27.0,0.7,0.042,5.5,0.024,95,0.1,1.5,12,15,3,20.0
2021-12-15 06:00:00,28.0,21.0,0.5,0.035,6.2,0.032,93,1.3,1.0,12,15,6,20.0
2021-12-15 09:00:00,42.0,29.0,0.9,0.048,6.7,0.04,94,0.6,0.2,12,15,9,20.0
2021-12-15 12:00:00,95.0,68.0,0.7,0.038,9.5,1.12,81,0.1,2.5,12,15,12,20.0
2021-12-16 21:00:00,89.0,59.0,0.7,0.031,7.3,0.7300000000000001,76,0.0,2.6,12,16,21,20.0
2021-12-18 15:00:00,29.0,13.0,0.4,0.026,-1.9,0.34,63,0.0,2.7,12,18,15,20.0
2021-12-18 18:00:00,22.0,17.0,0.5,0.039,-3.4,0.01,88,1.6,2.2,12,18,18,20.0
2021-12-19 00:00:00,25.0,19.0,0.6,0.039,-2.5,0.074,95,1.2,1.9,12,19,0,20.0
2021-12-19 03:00:00,29.0,17.0,0.5,0.013,-2.6,0.138,73,0.2,2.5,12,19,3,20.0
2021-12-20 03:00:00,30.0,17.0,1.0,0.053,-0.3,0.202,82,0.0,1.2,12,20,3,29.0
2021-12-20 06:00:00,33.0,20.0,1.0,0.053,0.2,0.266,83,0.0,2.4,12,20,6,20.0
2021-12-24 15:00:00,53.0,40.0,0.6,0.019,2.1,0.33,82,0.1,3.3,12,24,15,20.0
2021-12-24 18:00:00,39.0,38.0,0.5,0.017,-1.4,0.01,67,0.1,4.0,12,24,18,20.0
2021-12-27 15:00:00,42.0,24.0,0.6,0.041,-4.2,0.21,60,0.0,0.6,12,27,15,20.0
2021-12-27 18:00:00,41.0,26.0,0.8,0.05,-4.1,0.01,69,0.0,2.8,12,27,18,20.0
2021-12-29 03:00:00,52.0,39.0,0.9,0.047,-3.0,0.01,82,0.0,2.4,12,29,3,20.0
2021-12-29 06:00:00,53.0,41.0,0.8,0.043,-1.9,0.01,87,0.2,1.6,12,29,6,20.0
2021-12-29 18:00:00,92.0,63.0,0.8,0.035,3.8,0.01,71,0.0,3.4,12,29,18,20.0
2021-12-30 18:00:00,23.0,13.0,0.4,0.02,-2.0,0.02,56,0.0,3.1,12,30,18,92.0
2021-12-30 21:00:00,28.0,15.0,0.4,0.013,-4.5,0.07200000000000001,48,0.0,4.7,12,30,21,20.0
